"[""Notre gouvernement est l'équivalent d'ebola #Ebola\n\nIl faut maintenant savoir l'eradiquer!\n\n#peursurlelac… https://t.co/lAM2xZgj7J"", datetime.datetime(2020, 1, 12, 11, 50, 9)]"
"['Dear @Twitter there is currently a #disinformation campaign regarding #Ebola vaccinations from anti-vax accounts. H… https://t.co/CW0rTG2VeI', datetime.datetime(2020, 1, 12, 11, 47, 25)]"
"['Oggi ultimo quarto di finale con una sfida ""medica"".\nL\'#Immunoterapia, usata nella lotta contro il #cancro vs… https://t.co/ObJPn0flwh', datetime.datetime(2020, 1, 12, 9, 12, 52)]"
"[""Au quartier Butsili de #Beni #RDC, beaucoup de gens ont maintenant pris conscience de l'importance de se sensibilis… https://t.co/4iMp966Xfc"", datetime.datetime(2020, 1, 12, 8, 17, 30)]"
"['He was one of eleven people treated for an Ebola infection in the US during the West Africa outbreak in 2014-2016.… https://t.co/pfNB1Vow4f', datetime.datetime(2020, 1, 12, 8, 3)]"
"['@MagickalG @realDonaldTrump @RobertKennedyJr @delbigtree @BusyDrT @BANNEDdotVIDEO @POTUS @NaturalNewsHR @vaxxed2… https://t.co/qgHE6bIzMu', datetime.datetime(2020, 1, 12, 6, 32, 26)]"
"['@MackayIM @Matthew31987083 @KrutikaKuppalli @rebelfd @EbolaMapAmerica @HelenBranswell @GeopoliticalJD Keep an eye o… https://t.co/JbE226ynnT', datetime.datetime(2020, 1, 12, 4, 13, 7)]"
"['FDA Approves #Ebola #Vaccine For Use And Distribution In United States 275.000 vials shipped to DRC -they need more… https://t.co/2uwPjde1uL', datetime.datetime(2020, 1, 12, 3, 25, 6)]"
"[""Rappel. La fin de l'année est passée. #Ebola est toujours là. Et @fatshi13 est de moins en moins rasssurant avec se… https://t.co/qJsEUSJRPx"", datetime.datetime(2020, 1, 11, 23, 46, 12)]"
"['Courtesy of @davehodgesCSS “Mixed in with people who nothing more than to come to America for a better life, more i… https://t.co/ZEpp4lzpnA', datetime.datetime(2020, 1, 11, 23, 4, 36)]"
"[""This month's #EthicsTalk invites Dr Christy Rentmeester to explain what clinicians should know about #colonialism t… https://t.co/DghcdBAbRp"", datetime.datetime(2020, 1, 11, 23, 0)]"
"['@JennRollins1002 Peace must come to the ancient land of #Syria.\n\nThis is not a suggestion to various ""leaders"". It\'… https://t.co/wvU8PQgnWT', datetime.datetime(2020, 1, 11, 22, 45, 17)]"
"['#vaccination contre #Ebola en #RDC https://t.co/IarleidAdM', datetime.datetime(2020, 1, 11, 21, 45, 23)]"
"[""Cumul des cas d '#Ebola en #RDC au 10 janvier 2020 https://t.co/2b5TVb0b5R"", datetime.datetime(2020, 1, 11, 21, 45, 3)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 11 janvier 2020 https://t.co/63SJjsXxqR"", datetime.datetime(2020, 1, 11, 21, 44, 25)]"
"['#billgates #ebola #vaccines what could possibly go wrong 😖😳😞#population control https://t.co/OcSb83AxvD', datetime.datetime(2020, 1, 11, 20, 31, 12)]"
"[""An Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/HwmC1PYX0K… https://t.co/AdsRofaLMW"", datetime.datetime(2020, 1, 11, 20, 30, 5)]"
"['@POTUS There is no #vaccine for #EBOLA or #HIV. Straight from the #military.\n@IvankaTrump @FLOTUS @EricTrump… https://t.co/WaT5Em5Jgz', datetime.datetime(2020, 1, 11, 20, 23, 51)]"
"['""I am a nurse working for @RESCUEorg in Uganda and I’m on the frontline making sure the country is ready and able t… https://t.co/BwMh4tSlCN', datetime.datetime(2020, 1, 11, 20, 13)]"
"[""Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 11 jan; données datées du 10 jan 2020. ▪︎Aucun nouv… https://t.co/c4ivKRyUtG"", datetime.datetime(2020, 1, 11, 19, 30, 44)]"
"['💊 Vamos a trabajar para asegurar que los nuevos medicamentos y vacunas, desarrollados con la contribución de tantos… https://t.co/vwSZei57il', datetime.datetime(2020, 1, 11, 19, 30)]"
"['#EBOLA #AIRBORNE\nhttps://t.co/2x85OmXQpm', datetime.datetime(2020, 1, 11, 19, 8, 57)]"
"[""@DevilArtemisX I'll look into it. Muchísimas gracias compadre. You have shown me da wey. #Ebola"", datetime.datetime(2020, 1, 11, 18, 29, 38)]"
"['Zij #Ebola - wij ook Ebola!\n\nLeve #diversiteit. Leve #Links. Leve #Globalisme *NOT*\n\n#Trump: ""the future belongs no… https://t.co/sOYJTWhFSg', datetime.datetime(2020, 1, 11, 18, 22, 4)]"
"[""#Duitsland - de #links'e Heiko Maas v Sociaal-Democraten doet er alles aan om West-Europa nog dichter bij de afgron… https://t.co/IUayzb737B"", datetime.datetime(2020, 1, 11, 17, 52, 56)]"
"['I was traveling yesterday; posting the Jan. 10 #Ebola update belatedly.\nThere were 0 cases, 0 deaths reported on Th… https://t.co/LVwnssYYaj', datetime.datetime(2020, 1, 11, 17, 34, 3)]"
"['@GreyTonka #Ebola #denge oh the possibilities are endless', datetime.datetime(2020, 1, 11, 17, 18, 52)]"
"['DR Congo Ebola death toll 2,231 to date -- monitoring agency https://t.co/KGZKXW3SwF #ebola #disease #DRCongo https://t.co/x5pHT8JaD3', datetime.datetime(2020, 1, 11, 16, 50, 3)]"
"['#Ebola, cas suspect au Sud-Soudan, analyses en cours. \nhttps://t.co/gXGnbEZzi3', datetime.datetime(2020, 1, 11, 16, 34, 1)]"
"['#Ebola #DRC. 3392 confirmed and probable cases, reported as of 7 January 2020, including 3274 confirmed and 118 pro… https://t.co/8blpU8odMB', datetime.datetime(2020, 1, 11, 16, 26, 31)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 11 janvier 2020 \nhttps://t.co/9x65LsutVQ"", datetime.datetime(2020, 1, 11, 16, 7, 21)]"
"[""Suivi de l'#épidémie d' #Ebola en #RDC au 11 janvier 2020 https://t.co/O9qbu7l4np"", datetime.datetime(2020, 1, 11, 16, 6, 34)]"
"['#Congo #Ebola crisis: to fight disease, an anthropologist heals distrust https://t.co/K2tnRBbD0b via… https://t.co/JLeTNdV0ft', datetime.datetime(2020, 1, 11, 16, 1, 10)]"
"['DRC #Ebola: CMRE update, January 10 https://t.co/gIwSs9aHDq', datetime.datetime(2020, 1, 11, 15, 52, 42)]"
"['Good news! The FDA approves the first #Ebola #vaccine for adults. (In the U.S., Ebola infections are rare).… https://t.co/abM11Pp4Ar', datetime.datetime(2020, 1, 11, 15, 51)]"
"['#Ebola #FDA #CDC #CORRUPTION #BigPharma #DrainTheSwamp @realDonaldTrump https://t.co/LbIMwr1D5o', datetime.datetime(2020, 1, 11, 15, 47, 12)]"
"[""#Ebola10_RDC Situation épidémiologique du 11 Janvier 2020 avec les données collectées jusqu'au 10.01.2020 👇🏾\n\n➡… https://t.co/vohw7swb6m"", datetime.datetime(2020, 1, 11, 15, 38, 48)]"
"['Scientists across three continents produced an #Ebola vaccine via https://t.co/YnLIo3OMaq https://t.co/Lj5EdpvWGb', datetime.datetime(2020, 1, 11, 15, 17, 50)]"
"[""FDA has approved #Ervebo manufactured by Merck, it's the 1st vaccine for prevention of\xa0#Ebola\xa0Virus Disease (EVD)\n#DRCongo"", datetime.datetime(2020, 1, 11, 15, 15, 19)]"
"['What were the biggest #outbreaks of 2019? From #Ebola to #dengue, we review the outbreaks of 2019 and the impacts t… https://t.co/afzjDLOZOk', datetime.datetime(2020, 1, 11, 14, 47)]"
"['@bazoobond Let another one out on #DAY_RELEASE ??? #SCARE_IN_THE_COMMUNITY....#FBPE is more debilitating than… https://t.co/A2ElzeEQWK', datetime.datetime(2020, 1, 11, 14, 44, 27)]"
"['New #Ebola preprint: Potential Test-Negative Case-Control Study Bias in Outbreak Settings: Application to Ebola vac… https://t.co/aypsLhPeT9', datetime.datetime(2020, 1, 11, 14, 41, 6)]"
"['Jan 10, 2020 #Ebola @MinSanteRDC \n•Since start of epidemic, cumulative cases 3,393: 3,275 confirmed 118 probable.… https://t.co/UJNqx82M8m', datetime.datetime(2020, 1, 11, 13, 57, 4)]"
"['I encourage you to read this story about the vital role of logisticians in the #Ebola response in #DRC. I thank all… https://t.co/Vel8DuXFde', datetime.datetime(2020, 1, 11, 13, 52, 6)]"
"['#Ebola #EbolaDRC #EBOV in the DRC: 480 suspected/3393 total confirmed &amp; probable cases (118 probable/3275 confirmed… https://t.co/Kpmx3nop1C', datetime.datetime(2020, 1, 11, 12, 13, 42)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 10 janvier 2020 \nhttps://t.co/8edn9Iebcz"", datetime.datetime(2020, 1, 11, 12, 6, 45)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 10 janvier 2020 https://t.co/NxTucAxPGU"", datetime.datetime(2020, 1, 11, 12, 6, 2)]"
"['While the world is focused on #Ebola due to its threat for the western world, three times as many number of people… https://t.co/c6L7MQWwk4', datetime.datetime(2020, 1, 11, 11, 51, 16)]"
"['The Virgin Fake Omari Vs The Chad Me\n#BattleMemesByOmari #FAX #SDBH #Oxygen #Nigga #DragonBall #Swag #Virgin #Chad… https://t.co/fLvJ4Uv2At', datetime.datetime(2020, 1, 11, 11, 24, 2)]"
"['This week, there were two new #Ebola cases in #Beni,  #DRC. It had been 29 days since the last confirmed case in th… https://t.co/LThwKX58Gf', datetime.datetime(2020, 1, 11, 11, 14, 52)]"
"[""#Ebola10_RDC Situation épidémiologique du 10 Janvier 2020 avec les données collectées jusqu'au 09.01.2020 👇🏾\n\n➡… https://t.co/urrs0otGoL"", datetime.datetime(2020, 1, 11, 10, 28, 17)]"
"['Un equipo de operaciones y logística de la OMS compuesto por 40 personas trabaja ""casi sin parar"" en la entrega dia… https://t.co/bxKNJqvtvr', datetime.datetime(2020, 1, 11, 9, 22)]"
"['El relato de todos los eventos, algunos fortuitos, que condujeron al desarrollo de la #vacuna frente al #Ebola.  https://t.co/oaLZYBisnM', datetime.datetime(2020, 1, 11, 9, 20, 49)]"
"['Medscape: Newly updated #Ebola clinical tool. https://t.co/euXPP6mtgq https://t.co/dk8dev7p7r https://t.co/Whx6bSQ2zT', datetime.datetime(2020, 1, 11, 8, 53, 9)]"
"[""Stanno facendo di tutto per fare arrivare l'#ebola. https://t.co/ASq9Sa5wKj"", datetime.datetime(2020, 1, 11, 8, 47, 35)]"
"['United States - Confirmed #Ebola Patient Dies Today - https://t.co/bgqXpocA7D via @NewsAlternative', datetime.datetime(2020, 1, 11, 7, 57, 43)]"
"['Dear @WHO: Call a Pub Hlth Emergency of Intl Concern meeting #WuhanSARS\n✓Novel respiratory pathogen\n✓ A dead person… https://t.co/UBeKBzp0Wp', datetime.datetime(2020, 1, 11, 7, 52, 7)]"
"[""🖋En République démocratique du #Congo le virus #Ebola a fait 2000 morts en décembre 2019.\nEntre l'#Ébola et la roug… https://t.co/vIe4eA4JuO"", datetime.datetime(2020, 1, 11, 7, 19, 30)]"
"['#BattleMemesByOmari #DragonBall #CellsNightmare #Gohan #GohanIsEvil #DragonBallTwitter #ComingSoon… https://t.co/u1ki5C2dga', datetime.datetime(2020, 1, 11, 7, 18, 50)]"
"['Together, we are making a difference in the fight against #Ebola in the #DRC. \n\nSince the beginning of the outbreak… https://t.co/oBt5SvgiRF', datetime.datetime(2020, 1, 11, 6, 24, 1)]"
"['@Murky__Meg #Ebola', datetime.datetime(2020, 1, 11, 5, 56, 51)]"
"[""Because the #Ebola outbreak wasn't enough for the people in #DRC. \n\nThank goodness for #vaccines to help prevent th… https://t.co/6vlECUOp2K"", datetime.datetime(2020, 1, 11, 4, 57, 26)]"
"['#RDC: Epidémie #Ebola, le cumul des cas est de 3.393, dont 3.275 confirmés et 118 probables. Au total, il y a eu 2.… https://t.co/BOttrwZK3K', datetime.datetime(2020, 1, 11, 4, 53, 31)]"
"[""Health leader in #ebola fight discusses what's being done to stamp out the virus https://t.co/74Mnx79QcD"", datetime.datetime(2020, 1, 11, 4, 16, 38)]"
"['ISOLATED! https://t.co/EuPzOgfEFf #ebola', datetime.datetime(2020, 1, 11, 1, 57, 45)]"
"['Against all odds’: The inside story of how scientists across three continents produced an #Ebola #vaccine… https://t.co/RQU6SZ7NmW', datetime.datetime(2020, 1, 11, 1, 11, 22)]"
"['""When the flying frugivores are unsettled by human activities leading to #deforestation, their habitats expand, inc… https://t.co/VaN0cu0wvf', datetime.datetime(2020, 1, 11, 0, 55, 2)]"
"['#Ebola was discovered in 1976 when simultaneous outbreaks occurred in the former Zaire and Sudan. Later determined… https://t.co/OSaRsh75RF', datetime.datetime(2020, 1, 11, 0, 37, 57)]"
"['What Ebola has taught us about human cooperation https://t.co/cqFXzLEO3B #ebola', datetime.datetime(2020, 1, 11, 0, 16, 28)]"
"['#phep #globalhealth #Ebola #Vaccine https://t.co/MGg1dlg2iw', datetime.datetime(2020, 1, 10, 23, 8, 53)]"
"['These are some of the key people who worked on the #Ebola vaccine. https://t.co/IyKgiyNNhI', datetime.datetime(2020, 1, 10, 23, 0, 13)]"
"['#Béni. Things promised, things due. Tents &amp; matress brought to community Leaders and the Chief. @jimmykighoma @WHO… https://t.co/jdXEp9Jkp3', datetime.datetime(2020, 1, 10, 22, 53, 5)]"
"['#Wegaanzehalen \n\n#Ebola is goed voor de omvolking! De #EU boten zijn weer onderweg om via de vertrouwde mensen-smok… https://t.co/85Mcn8f0Wk', datetime.datetime(2020, 1, 10, 22, 39, 46)]"
"[""Just watched the #93DAYS #NetFlix movie about the #Ebola outbreak in Nigeria which included Dr Ameyo Adadevoh's… https://t.co/nUOX65qfug"", datetime.datetime(2020, 1, 10, 22, 21, 11)]"
"['Sad to say goodbye to Dr Jordana who was with us for her PhD and first PRDA. Did great work on #ebola proteins and… https://t.co/LUliA95Kdj', datetime.datetime(2020, 1, 10, 22, 14, 51)]"
"['NEWS SCAN: #Ebola case in DRC; #MERS illness, antiviral treatment; #Polio in 3 countries; Gaza #measles outbreak https://t.co/5WAWMvKVgh', datetime.datetime(2020, 1, 10, 21, 51, 34)]"
"[""A long but fascinating read on Merck's Ebola vaccine. #ebolavaccine #Ebola\n#globalhealth \n‘Against all odds’: The i… https://t.co/C1Ej3o0hgb"", datetime.datetime(2020, 1, 10, 21, 43, 21)]"
"['What #Ebola has taught us about #HumanCooperation https://t.co/VDbrlBarwz via @wef  A new vaccine against Ebola is… https://t.co/kFBAGt94PJ', datetime.datetime(2020, 1, 10, 21, 39, 23)]"
"['#vaccination contre #Ebola en #RDC https://t.co/LYrP1VIMii', datetime.datetime(2020, 1, 10, 21, 23, 17)]"
"[""Cumul des cas d '#Ebola en #RDC au 9 janvier 2020 https://t.co/lQOPPbxTXR"", datetime.datetime(2020, 1, 10, 21, 22, 55)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 10 janvier 2020 https://t.co/IPgWBihcX0"", datetime.datetime(2020, 1, 10, 21, 22, 23)]"
"['“This vaccine … from the beginning to the end — it should have never happened. On so many levels … against all odds… https://t.co/4eDd7JPaTl', datetime.datetime(2020, 1, 10, 21, 0, 51)]"
"['https://t.co/DNB1WfT5be: A Link Between the #Ebola Outbreak and a US Bioweapons Lab? https://t.co/k33ybK8ew8', datetime.datetime(2020, 1, 10, 20, 50, 11)]"
"['Petition · We Demand a Stop to the #Ebola Bio-terrorism and #Genocide in West #Africa · https://t.co/mVEkoUvfqt https://t.co/t4BtGGPWqW', datetime.datetime(2020, 1, 10, 20, 47, 48)]"
"['#Ebola \n\n✅La actual epidemia en el Congo inició en agosto de 2018\n✅Para noviembre, la OMS catalogaba oficialmente a… https://t.co/yLUAElbWNP', datetime.datetime(2020, 1, 10, 20, 30, 31)]"
"[""Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 10 jan; données datées du 09 jan 2020. Un nouveau c… https://t.co/HMjn1fELJb"", datetime.datetime(2020, 1, 10, 20, 15, 39)]"
"['@CDCFlu explain how this is even something to be worried about in America? Funny, how the #Ebola #Vaccine just got… https://t.co/mcg2cEC4B7', datetime.datetime(2020, 1, 10, 19, 54, 35)]"
"['@mazzenilsson Gates and Soros #Ebola', datetime.datetime(2020, 1, 10, 19, 52, 15)]"
"[""An Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/dvs44fa85L… https://t.co/hE5BwPVrfY"", datetime.datetime(2020, 1, 10, 19, 40, 2)]"
"[""What will it take to finally end Congo's #ebola outbreak in 2020? Variety in expert responses reflects the complexi… https://t.co/ezWgl6Mvlu"", datetime.datetime(2020, 1, 10, 19, 29, 25)]"
"['Highlight this week: Ebola Session @CENDUCBerkeley symposium today\n\nGreat overview by Dr. Heinz Feldmann of Ebolavi… https://t.co/1dxs3mJNVb', datetime.datetime(2020, 1, 10, 19, 29, 3)]"
"[""Intriguing thread by @amymaxmen adding questions about privilege to @EmmanuelFreuden's interesting reporting on iss… https://t.co/ijFyq8uCmM"", datetime.datetime(2020, 1, 10, 19, 4, 11)]"
"[""We're so glad an #Ebola vaccine is moving forward! Great news from the Food and Drug Administration last week.… https://t.co/wUADrOA2Lo"", datetime.datetime(2020, 1, 10, 18, 36, 3)]"
"['@ECDC_EU CDTR, 5-11 January 2020, week 2 https://t.co/CmSWjUnFIp #Ebola #MERS #measles #flu #polio #WuhanPneumonia', datetime.datetime(2020, 1, 10, 18, 35, 30)]"
"['GRACE makes the cover of Gorilla Journal for December 2019! Read all about our #perseverance despite the… https://t.co/PJwRvaALIJ', datetime.datetime(2020, 1, 10, 18, 23, 29)]"
"['MMWR: Cross-border movement during the DRC #Ebola outbreak https://t.co/U6BybEM0DL', datetime.datetime(2020, 1, 10, 18, 8, 58)]"
"['The remarkable story of how #scientists produced an #Ebola vaccine is a must-read article for everyone involved in… https://t.co/QGii9j3iY1', datetime.datetime(2020, 1, 10, 18, 2, 9)]"
"['How can #aidworkers who had contact with #Ebola patients in #Africa be brought back to #Germany safely? The German… https://t.co/5bBha4mnwQ', datetime.datetime(2020, 1, 10, 18, 0, 1)]"
"['ARE YOU KIDDING ME?! Step 1: Drug Approval. (Dec 2019) Step 2: Incite hysteria. (See image) Step 3: Push new LIVE V… https://t.co/NpysdaRAAO', datetime.datetime(2020, 1, 10, 17, 46, 34)]"
"['At a talk on the Ervebo #Ebola vaccine by Heinz Feldmann. He says, ""Maybe we can dilute it ten times, maybe one hundred times."" 🤷\u200d♂️', datetime.datetime(2020, 1, 10, 17, 40, 4)]"
"['An #Ebola patient treated in the U.S. chose to remain anonymous. Now he’s telling his story. https://t.co/emX8uYiGxj via @washingtonpost', datetime.datetime(2020, 1, 10, 17, 35, 24)]"
"[""On parle beaucoup plus d'#EBOLA mais l'épidémie de la #Rougeole qui sévit actuellement en #RDC est de loin plus meu… https://t.co/ureAoPfulu"", datetime.datetime(2020, 1, 10, 17, 28, 23)]"
"['#TagMeinstead #WhyThatFaker #PlzSomeoneBeMyFanCuzImLonely #FakeOmariSucks #Nigga #BOI #FanDumb… https://t.co/E234AIkwZs', datetime.datetime(2020, 1, 10, 17, 19, 22)]"
"['If #Ebola had not crossed into Europe &amp; USA in 2014-16 outbreak, would wealthy countries care as much about control… https://t.co/Q0nY78eG10', datetime.datetime(2020, 1, 10, 17, 18, 14)]"
"[""Cas suspects d'#Ebola en #RDC                           https://t.co/iQcMcdqkSN"", datetime.datetime(2020, 1, 10, 16, 50, 48)]"
"[""An Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/7FIVoeSYzV… https://t.co/ZLy5H2dNIo"", datetime.datetime(2020, 1, 10, 16, 50, 2)]"
"['#Research #Vaccine- How Animal research models contributed to the discovery and development of vaccine to fight and… https://t.co/zbBi4XqDuN', datetime.datetime(2020, 1, 10, 16, 43, 21)]"
"['Interesting dispatch @EmmanuelFreuden, where he gets the #Ebola vax, which should be reserved for people who qualif… https://t.co/UEA5eRqoL5', datetime.datetime(2020, 1, 10, 16, 35, 39)]"
"['DRC #Ebola: CMRE update, January 9 https://t.co/GSFlwGygGO', datetime.datetime(2020, 1, 10, 16, 20, 5)]"
"[""'Against all odds’: The inside story of how scientists across three continents produced an #Ebola vaccine.… https://t.co/VIikUUWVpJ"", datetime.datetime(2020, 1, 10, 16, 15)]"
"[""What Will It Take To Finally End Congo's Ebola Outbreak In 2020? https://t.co/oac5ih7RF1 '..an outbreak that has pr… https://t.co/b7bQ3GttW3"", datetime.datetime(2020, 1, 10, 16, 6, 35)]"
"['This is an incredible article. Poor health often is a social issue #poverty #inequality #gender #education #access… https://t.co/YSxK4ZplMH', datetime.datetime(2020, 1, 10, 16, 4, 22)]"
"['WHO: #Ebola virus disease – Democratic Republic of the Congo https://t.co/Sr1XlHHqFJ', datetime.datetime(2020, 1, 10, 16, 4, 13)]"
"['A concern for the global healthcare community. #Ebola #globalhealth #infectioncontrol\n\nhttps://t.co/8RoENYaead', datetime.datetime(2020, 1, 10, 16, 1, 31)]"
"['Android 17 (DBS) Meets Up With Vegeta (GT) for the first time \n\n#BattleMemesByOmari #Niggadick #Bruh #StepSister… https://t.co/Lk3DkbCsYY', datetime.datetime(2020, 1, 10, 15, 45, 19)]"
"[""Incredible piece from @HelenBranswell of @statnews on the improbable journey of @Merck's #Ebola #vaccine from Canad… https://t.co/Bkmz0V2EdZ"", datetime.datetime(2020, 1, 10, 15, 41, 52)]"
"[""Experts Disagree About Need For More Armed Guards To Help End #DRCongo’s #Ebola Outbreak - not more vs. less; it's… https://t.co/srNyQjMW0s"", datetime.datetime(2020, 1, 10, 15, 27, 23)]"
"['The January Global Health Bulletin from @Collinson is out now and well worth a read. #globalhealth #travel… https://t.co/X8Fwun6x5O', datetime.datetime(2020, 1, 10, 15, 24, 38)]"
"['The complex logistics of #Ebola response  https://t.co/mRzaad7W60', datetime.datetime(2020, 1, 10, 15, 17, 57)]"
"['‘Never let a crisis go to waste’: post-Ebola agenda-setting for health system strengthening in Guinea, research in… https://t.co/KlOxickw81', datetime.datetime(2020, 1, 10, 15, 15, 6)]"
"['Here we go! Ebola “outbreak” 2020 the vaccine is now available Main stream will be fear mongering everyone into get… https://t.co/8ErSZSwrCe', datetime.datetime(2020, 1, 10, 15, 7, 44)]"
"['Anthropologist Julienne Anoko has gone to great lengths to improve relationships between communities affected by… https://t.co/QA94o1z5sH', datetime.datetime(2020, 1, 10, 15, 7, 21)]"
"['Entre las actuaciones llevadas a cabo en @GVAsalualicante en respuesta al brote de #ébola de 2014-15, el S.º de… https://t.co/FJkhGc0yuO', datetime.datetime(2020, 1, 10, 15, 3, 33)]"
"['A U.K.-based vaccines company has raised $11 million from Singapore-based venture capital group to work on preventi… https://t.co/u7MgBAswH8', datetime.datetime(2020, 1, 10, 14, 55, 11)]"
"['In case you still think measles is not a deadly disease...\n\n6,000 Dead From #Measles Outbreak In Congo via @WHO \n\nM… https://t.co/hmWxafQ499', datetime.datetime(2020, 1, 10, 14, 53, 41)]"
"['As @AfricaCDC we’ve made a significant contribution to controlling the #Ebola outbreak in #DRC. More needs to be do… https://t.co/PiSmQ6Gi5F', datetime.datetime(2020, 1, 10, 14, 42, 15)]"
"['Can Big Data help to fight #Ebola? https://t.co/VdB8orOyHL', datetime.datetime(2020, 1, 10, 14, 40, 4)]"
"['It looks like the last day with zero reported new #Ebola cases in #DRCongo was the 13 December 2019 report on cases… https://t.co/iguDvvWj2P', datetime.datetime(2020, 1, 10, 14, 34, 57)]"
"[""An Ebola patient treated in the U.S. chose to remain anonymous. Now he's telling his story. https://t.co/S9ciiedsCs… https://t.co/pR05CrTFKD"", datetime.datetime(2020, 1, 10, 14, 30, 4)]"
"['#Ebola: Virus whose very name strikes fear in every nation on earth:  https://t.co/5KaD5Pvvwk', datetime.datetime(2020, 1, 10, 14, 22, 3)]"
"['Council also received a briefing on efforts being deployed by the Africa Centres for Disease Control and Prevention… https://t.co/LrJpGCXKyf', datetime.datetime(2020, 1, 10, 14, 15, 18)]"
"['#IntheNews: @US_FDA  announces that an #Ebolaprevention #vaccine has been approved for the first time in the U.S. P… https://t.co/cX8gpASxWp', datetime.datetime(2020, 1, 10, 14, 13, 53)]"
"['Great blog for anyone interested in #rstats in the field. What an interesting experience @aminata_fadl and a wonder… https://t.co/LoHM19KXd0', datetime.datetime(2020, 1, 10, 14, 13, 21)]"
"['DBS #Gogeta Don’t Need Transformation to Stop SS4 Gogeta \nHe can Easily Whoop His Ass in Base it’s #BIGFAX… https://t.co/t2lnglj5NW', datetime.datetime(2020, 1, 10, 14, 12, 50)]"
"['ECDC_Outbreaks: Click here https://t.co/xFOi7WAiKc and find this week’s issue of our bulletin for #Epidemiologists… https://t.co/yMAx4XdpAg', datetime.datetime(2020, 1, 10, 14, 6, 10)]"
"['Feelings of fear, #abandonment, &amp; #stigma are affecting #children who are either victims or witnesses to #Ebola epi… https://t.co/i3yF5P5fVA', datetime.datetime(2020, 1, 10, 13, 53, 39)]"
"[""Had @WHO's @DrTedros ordered the existing #Ebola #vaccination to be used widely when the #DRC Ebola outbreak starte… https://t.co/8u8GNvh48m"", datetime.datetime(2020, 1, 10, 13, 50, 4)]"
"['Click here https://t.co/eXI8frdh7d and find this week’s issue of our bulletin for #Epidemiologists and… https://t.co/XdPbaIDjRz', datetime.datetime(2020, 1, 10, 13, 44, 29)]"
"[""#Epidémie #Ebola : un nouveau cas enregistré à Beni après 29 jours d'accalmie https://t.co/iB2wz4R103\n#ONG #humanitaire #santé"", datetime.datetime(2020, 1, 10, 13, 43, 11)]"
"[""L'agenzia americana offre immunità legale ai produttori di vaccini contro #Ebola. \nIl nuovo vaccino #ERVEBO è un va… https://t.co/YF6j299Mtv"", datetime.datetime(2020, 1, 10, 13, 41, 40)]"
"['Here comes #Ebola.\nThey will push #vaccines with live virus, and those people will create the outbreak. Say NO!!! https://t.co/6nglIYgJhV', datetime.datetime(2020, 1, 10, 13, 38, 46)]"
"[""What Will It Take To Finally End Congo's #Ebola Outbreak In 2020? by @aizenglobe https://t.co/1lu9Z5rSY5 via… https://t.co/dAGgjDWeKi"", datetime.datetime(2020, 1, 10, 13, 31, 46)]"
"['Mundama, of #DRCongo’s health ministry, says one misstep early on in the outbreak was to set up the #Ebola response… https://t.co/K99N6v0DoY', datetime.datetime(2020, 1, 10, 13, 22, 41)]"
"['is it possible to finally end this outbreak in 2020? And if so, what will it\xa0take?\n@NPR put that question to five p… https://t.co/Quwc83gOzn', datetime.datetime(2020, 1, 10, 13, 20, 52)]"
"['👏 Diesen Wunsch teilen wir. #2020werdenwir uns deshalb weiterhin gemeinsam dafür stark machen, dass diese Medikamen… https://t.co/FWt6IGGhCR', datetime.datetime(2020, 1, 10, 13, 20, 17)]"
"[""This is a long read on a work day. But if you're looking for weekend reads, how about this? I dove into the backsto… https://t.co/fdJRIOBoSs"", datetime.datetime(2020, 1, 10, 13, 3, 51)]"
"['@ResolveTSL @NCDCgov @Chikwe_I @InfectiousDz @EpidAlert @DrTomFrieden @drasatrust @WHONigeria @OoasWaho @ekemma… https://t.co/aykBEjmafL', datetime.datetime(2020, 1, 10, 12, 46, 29)]"
"['Ebola #Virus disease – Democratic Republic of the Congo @WHO #Health #Ebola #Africa https://t.co/c73Wmaza2Z', datetime.datetime(2020, 1, 10, 12, 43, 55)]"
"['#Ebola can be transmitted through #sperm for up to TWO years after #infection. Always use #protection! https://t.co/Glfchu04KM', datetime.datetime(2020, 1, 10, 12, 30, 20)]"
"['January 09, 2020 #Ebola @MinSanteRDC \n•Since start of epidemic, cumulative number of cases is 3,392: 3,274 confirme… https://t.co/SfkbSBWPVn', datetime.datetime(2020, 1, 10, 12, 29, 54)]"
"['Zero new cases reported yesterday. First report with zero cases for weeks. Thanks and &lt;&lt;bon courage&gt;&gt; to our brothe… https://t.co/j1if1lTRTP', datetime.datetime(2020, 1, 10, 12, 26, 22)]"
